,store_name,branch,area,tel,address,latitude,longitude,category,review_cnt,big_cate,mean_score,store,lifestyle,ratio,map_lifestyle,detail_lifestyle
4836,쁘띠 이자뷰,,경기의정부시,,경기도 의정부시 의정부동 168-54 의정부민자역사 신세계백화점 2층,37.737537,127.046292,커피|카페,1,카페,3,202568,커피 한잔의 낭만파,0.213599995,분위기 좋은 카페 여기있지~,커피가 맛있는 카페!
4837,엔터하츠,,서울서초구,02-6402-1080,서울특별시 서초구 방배동 2104 빈센트빌딩 1층,37.491049,126.984192,카페|커피,1,카페,4,278242,커피 한잔의 낭만파,0.213499993,분위기 좋은 카페 여기있지~,커피가 맛있는 카페!
4838,다이닝 카페 아다마스253,,경기파주시,031-949-1296,경기도 파주시 탄현면 법흥리 1652-253,37.787768,126.698019,갤러리카페|카페,2,카페,2,76400,커피 한잔의 낭만파,0.213300005,갤러리 카페는 어때요?,평소와 다르게 색다른 카페는 어때?!
4839,아티제,,서울마포구,02-322-0018,서울특별시 마포구 서교동 490,37.55151,126.913895,얼그레이|카페,2,카페,3,263919,커피 한잔의 낭만파,0.213200003,분위기 좋은 카페 여기있지~,"밀크티,홍차 왤케 맛있지?!"
4840,어웨이크크랙,,강원강릉시,010-8999-1346,강원도 강릉시 교동 1803-11,37.770667,128.877174,플라워카페|카페,1,카페,4,273509,커피 한잔의 낭만파,0.212899998,꽃도 보고 커피도 마시고~,평소와 다르게 색다른 카페는 어때?!
4841,빠뜰리에,,경북경주시,070-7869-6951,경상북도 경주시 황남동 74-11,35.836421,129.211221,앙버터|카페,1,카페,4,199678,커피 한잔의 낭만파,0.212799996,디저트 뿌수러가자~,맛있는 디저트로 완벽하게 마무리 가즈아~
4842,에그드랍,신월성점,대구달서구,053-632-2920,대구광역시 달서구 월성동 1838,35.824252,128.525757,샌드위치|토스트,1,카페,1,276430,커피 한잔의 낭만파,0.212500006,샌드위치 맛집!,"샌드위치, 토스트  맛집!"
4845,동백양과점,연남점,서울마포구,02-3144-0429,서울시 마포구 연남동 240-32,37.564979,126.922842,수플레팬케익|카페,1,카페,3,103345,커피 한잔의 낭만파,0.211199999,디저트 뿌수러가자~,케이크 뿌수러 같이 안갈래?!
4848,고바슨,,경북포항시북구,054-255-5855,경상북도 포항시 북구 양덕동 1554,36.078735,129.398996,커피|카페,2,카페,4,27802,커피 한잔의 낭만파,0.210899994,분위기 좋은 카페 여기있지~,커피가 맛있는 카페!
4851,마틴커피로스터스,,부산부산진구,051-809-2272,부산광역시 부산진구 전포동 692-1,35.154278,129.062843,커피|카페,1,카페,5,130724,커피 한잔의 낭만파,0.210500002,분위기 좋은 카페 여기있지~,"분위기 좋은 카페, 여기있지~"
4853,50-14,,서울은평구,,서울특별시 은평구 불광동 281-34,37.611011,126.93157,카페|디저트,1,카페,3,2542,커피 한잔의 낭만파,0.210500002,디저트 뿌수러가자~,맛있는 디저트로 완벽하게 마무리 가즈아~
4861,소나네 디저트,,전북전주시완산구,,전라북도 전주시 완산구 경원동3가 34-3,35.8212,127.147,마카롱|디저트,2,카페,4.5,225743,커피 한잔의 낭만파,0.210099995,달달한거 먹고싶으면 여기로~,달달한게 땡긴다? 여기로 가자!
4863,이중생활,,서울용산구,,서울특별시 용산구 이태원동 324-3,37.537783,126.988708,카푸치노|카페,2,카페,5,328448,커피 한잔의 낭만파,0.209999993,분위기 좋은 카페 여기있지~,"분위기 좋은 카페, 여기있지~"
4864,베스킨라빈스,강남중앙,서울강남구,02-563-8588,서울특별시 강남구 역삼동 817-11,37.49988,127.027734,아이스크림|케이크,2,카페,4.5,176736,커피 한잔의 낭만파,0.209999993,디저트 뿌수러가자~,케이크 뿌수러 같이 안갈래?!
4868,요거프레소,마포역점,서울마포구,02-717-8493,서울특별시 마포구 도화동 290-3,37.53853,126.94662,카페|커피,1,카페,5,302839,커피 한잔의 낭만파,0.209999993,분위기 좋은 카페 여기있지~,프랜차이즈 카페모음
4869,에슬로우,,서울강남구,02-565-5977,서울특별시 강남구 역삼동 735-17,37.498179,127.03365,토스트|카페,1,카페,5,277130,커피 한잔의 낭만파,0.209600002,샌드위치 맛집!,"샌드위치, 토스트  맛집!"
4873,위클,양재점,서울서초구,02-577-2261,서울특별시 서초구 양재동 84-17,37.480288,127.043316,자전거카페,1,카페,4,315264,커피 한잔의 낭만파,0.209199995,자전거여행자가 들리면 좋은 카페,평소와 다르게 색다른 카페는 어때?!
4875,세드라,,서울강남구,02-6349-7171,서울특별시 강남구 대치동 900-16,37.502366,127.052819,디저트카페|카페,1,카페,4,224205,커피 한잔의 낭만파,0.209000006,디저트 뿌수러가자~,맛있는 디저트로 완벽하게 마무리 가즈아~
4876,산책자 소요,,서울마포구,02-3142-9881,서울특별시 마포구 상수동 93-7,37.548006,126.925232,커피|카페,1,카페,4,207587,커피 한잔의 낭만파,0.208800003,분위기 좋은 카페 여기있지~,커피가 맛있는 카페!
4877,둠,,경기수원시팔달구,031-298-0524,경기도 수원시 팔달구 화서동 686-1,37.286212,126.986459,터키식|카페,1,카페,4,109315,커피 한잔의 낭만파,0.208299994,분위기 좋은 카페 여기있지~,평소와 다르게 색다른 카페는 어때?!
4879,르구르메,,서울노원구,02-988-8026,서울특별시 노원구 공릉동 661-20,37.618902,127.077244,브런치카페|카페,1,카페,5,124550,커피 한잔의 낭만파,0.206599995,브런치는 여기서~,오늘은 브런치 어때?
4880,우유창고,,충남보령시,,충청남도 보령시 천북면 하만리 216,36.48788,126.526827,카페,2,카페,4.5,308843,커피 한잔의 낭만파,0.206599995,분위기 좋은 카페 여기있지~,"분위기 좋은 카페, 여기있지~"
4881,베이커리 가루,,강원원주시,033-743-7953,강원도 원주시 무실동 1641-6,37.336998,127.927054,베이커리|식빵,1,카페,4,177059,커피 한잔의 낭만파,0.206499994,빵투어 한번 갈까요?,빵투어 한번 갈까요?
4883,오드투유스,,경남창원시마산회원구,0507-1317-5693,경상남도 창원시 마산회원구 구암동 1349-1 1층,35.255199,128.598105,커피|카페,1,카페,5,290200,커피 한잔의 낭만파,0.206,분위기 좋은 카페 여기있지~,커피가 맛있는 카페!
4884,리브드 카페,,광주광산구,010-7541-3869,광주광역시 광산구 송정동 990-1,35.136527,126.792228,커피|카페,1,카페,4,125178,커피 한잔의 낭만파,0.206,분위기 좋은 카페 여기있지~,커피가 맛있는 카페!
4886,바니쥬니스,,광주동구,062-222-8819,광주광역시 동구 동명동 72-17,35.148907,126.925171,카페|커피,1,카페,4,163438,커피 한잔의 낭만파,0.2051,분위기 좋은 카페 여기있지~,커피가 맛있는 카페!
4887,스타벅스,인사점,서울중구,02-758-8022,서울특별시 종로구 인사동 39,37.572129,126.987035,커피|카페,1,카페,5,243726,커피 한잔의 낭만파,0.2051,분위기 좋은 카페 여기있지~,프랜차이즈 카페모음
4888,빽다방,,서울강남구,02-3452-3989,서울특별시 강남구 역삼동 858 강남역 지하쇼핑센터 E-36호,37.497059,127.028187,사라다|카페,1,카페,3,201258,커피 한잔의 낭만파,0.2051,분위기 좋은 카페 여기있지~,프랜차이즈 카페모음
4889,솔트스톤,,제주제주시,064-757-3338,제주특별자치도 제주시 이도2동 413-4,33.500406,126.542509,소금커피|카페,1,카페,5,231256,커피 한잔의 낭만파,0.2051,분위기 좋은 카페 여기있지~,커피가 맛있는 카페!
4890,KANDH Coffee Lab,,서울서초구,010-5184-1635,서울특별시 서초구 방배동 475-31 KH빌딩1층,37.477815,126.987094,카페|디저트,1,카페,5,9076,커피 한잔의 낭만파,0.204999998,디저트 뿌수러가자~,맛있는 디저트로 완벽하게 마무리 가즈아~
4891,송화의카페,,서울강동구,02-426-4919,서울특별시 강동구 상일동 285-4,37.548737,127.172636,녹차|카페,1,카페,5,233410,커피 한잔의 낭만파,0.204899997,분위기 좋은 카페 여기있지~,"분위기 좋은 카페, 여기있지~"
4894,드래요,,강원강릉시,010-8253-1460,강원도 강릉시 견소동 287-99,37.7723,128.947,브런치카페|카페,1,카페,5,109714,커피 한잔의 낭만파,0.204300001,브런치는 여기서~,오늘은 브런치 어때?
4895,디저트샵오,,경기의정부시,031-873-5505,경기도 의정부시 가능동 653-12,37.750014,127.042407,마카롱|디저트,2,카페,3,111831,커피 한잔의 낭만파,0.2042,달달한거 먹고싶으면 여기로~,달달한게 땡긴다? 여기로 가자!
4896,다온,,서울중구,02-723-9263,서울특별시 종로구 소격동 25-1,37.581015,126.981243,카페|디저트,1,카페,5,75873,커피 한잔의 낭만파,0.203600004,디저트 뿌수러가자~,맛있는 디저트로 완벽하게 마무리 가즈아~
4897,로이즈,,서울송파구,02-3213-4614,서울시 송파구 신천동 29 제2롯데월드 쇼핑몰 6층,37.513853,127.103903,망고빙수|빙수,2,카페,1.5,122301,커피 한잔의 낭만파,0.203400001,빙수는 언제나 맛있지!,언제먹어도 맛있는 빙수맛집~
4900,알프레도,,경기고양시덕양구,031-973-0688,경기도 고양시 덕양구 행신동 762-5,37.613026,126.834486,카페,1,카페,4,266471,커피 한잔의 낭만파,0.202900007,분위기 좋은 카페 여기있지~,"분위기 좋은 카페, 여기있지~"
4901,오목눈이,,서울관악구,02-876-1245,서울특별시 관악구 봉천동 1527-1,37.4817,126.942,스콘|카페,2,카페,5,291942,커피 한잔의 낭만파,0.202800006,디저트 뿌수러가자~,맛있는 디저트로 완벽하게 마무리 가즈아~
4905,로스터리동경,,경북경주시,054-743-7477,경상북도 경주시 사정동 23,35.837639,129.209136,한옥카페|카페,3,카페,3,122070,커피 한잔의 낭만파,0.201700002,한옥 갬성 카페,한옥 감성 느끼고 싶다면 여기로!
4917,울림,,광주동구,010-5305-0509,광주광역시 동구 학동 693-3,35.134386,126.931647,카페|케익,1,카페,4,309999,커피 한잔의 낭만파,0.198400006,디저트 뿌수러가자~,케이크 뿌수러 같이 안갈래?!
4918,스타벅스,은평이마트점,서울은평구,02-758-8139,서울특별시 은평구 응암동 90-1 이마트은평점 1F,37.600358,126.920192,커피|카페,1,카페,4,244052,커피 한잔의 낭만파,0.198300004,분위기 좋은 카페 여기있지~,프랜차이즈 카페모음
4921,더그리핀바,,서울중구,02-2276-3344,서울특별시 종로구 종로6가 289-3,37.570396,127.008911,루프탑카페,1,카페,3,89119,커피 한잔의 낭만파,0.196899995,분위기 좋은 루프탑 카페,분위기 좋은 루프탑 카페를 찾는다면 여기지~
4923,마카롱블라썸,,부산사하구,070-5165-8733,부산광역시 사하구 하단동 497-22,35.111309,128.965737,마카롱|커피,1,카페,4,130566,커피 한잔의 낭만파,0.196199998,달달한거 먹고싶으면 여기로~,달달한게 땡긴다? 여기로 가자!
4928,머머링,,대구동구,010-3165-8368,대구광역시 동구 대림동 888-3,35.874076,128.749001,카페|바닐라라떼,1,카페,5,140787,커피 한잔의 낭만파,0.192900002,분위기 좋은 카페 여기있지~,커피가 맛있는 카페!
4932,스타벅스,,경기부천시,032-612-8531,경기도 부천시 원미구 심곡동 174-1,37.485526,126.782255,그린티라떼|카페,1,카페,5,243885,커피 한잔의 낭만파,0.191300005,분위기 좋은 카페 여기있지~,프랜차이즈 카페모음
4933,스타벅스,,서울강서구,02-2664-2624,서울특별시 강서구 내발산동 719-6,37.54909,126.835984,카페,1,카페,4,244147,커피 한잔의 낭만파,0.191300005,분위기 좋은 카페 여기있지~,프랜차이즈 카페모음
4936,다미소,,울산중구,052-922-0202,울산광역시 중구 태화동 773-8,35.552848,129.284323,전통찻집|카페,1,카페,5,74938,커피 한잔의 낭만파,0.190599993,분위기 좋은 카페 여기있지~,평소와 다르게 색다른 카페는 어때?!
4938,방앗간,,서울강남구,02-2088-2579,서울특별시 강남구 논현동 97-3,37.521149,127.03566,떡카페|앙버터,1,카페,4,170384,커피 한잔의 낭만파,0.189400002,떡카페 한번 가볼래?! ,평소와 다르게 색다른 카페는 어때?!
4939,맥심 드 파리,부산라발스호텔점,부산영도구,051-790-1543,부산광역시 영도구 봉래동1가 29 라발스 호텔 28층,35.094524,129.039157,베이커리카페|티라미수,4,카페,4.5,139878,커피 한잔의 낭만파,0.187299997,빵투어 한번 갈까요?,빵투어 한번 갈까요?
4944,제이드레스토랑,,울산북구,052-298-6644,울산광역시 북구 산하동 959,35.62619,129.44235,레스토랑|카페,0,카페,4,349411,커피 한잔의 낭만파,0.185100004,브런치는 여기서~,"분위기 좋은 카페, 여기있지~"
4945,밈 커피 로스터스,,경남통영시,010-2882-0398,경상남도 통영시 광도면 죽림리 1572-41,34.884375,128.422753,로스팅|카페,4,카페,4.5,163229,커피 한잔의 낭만파,0.184400007,핸드메이드 커피파는 곳,핸드드롭 커피로 풍미 up~
4946,유아시스,,광주광산구,062-974-4626,광주광역시 광산구 쌍암동 688-4,35.22121,126.852296,에끌레어|카페,1,카페,4,316897,커피 한잔의 낭만파,0.183300003,분위기 좋은 카페 여기있지~,맛있는 디저트로 완벽하게 마무리 가즈아~
4948,비라티오,,경기고양시일산서구,031-911-8057,경기도 고양시 일산서구 덕이동 266,37.693005,126.759226,디저트카페|카페,1,카페,5,196361,커피 한잔의 낭만파,0.1831,디저트 뿌수러가자~,맛있는 디저트로 완벽하게 마무리 가즈아~
4949,우주슈퍼,,경남창원시마산합포구,010-5499-0230,경남 창원시 마산합포구 가포동 38,35.1562,128.588,카페,1,카페,5,309249,커피 한잔의 낭만파,0.182099998,분위기 좋은 카페 여기있지~,"분위기 좋은 카페, 여기있지~"
4950,미다원,,서울구로구,02-2082-2345,서울특별시 구로구 구로동 212-8,37.483932,126.895535,카페|전통찻집,1,카페,5,156419,커피 한잔의 낭만파,0.181400001,분위기 좋은 카페 여기있지~,평소와 다르게 색다른 카페는 어때?!
4952,돌체테리아,,강원강릉시,033-643-6688,강원도 강릉시 교동 1835-3,37.767687,128.876174,치즈식빵|카페,2,카페,4,100980,커피 한잔의 낭만파,0.1796,빵투어 한번 갈까요?,빵투어 한번 갈까요?
4953,쓰담뜨담,,제주서귀포시,064-738-4950,제주특별자치도 서귀포시 안덕면 창천리 794-2,33.232343,126.365026,카페,1,카페,5,257978,커피 한잔의 낭만파,0.1796,분위기 좋은 카페 여기있지~,"분위기 좋은 카페, 여기있지~"
4954,마일로케이크,,경기용인시처인구,010-3364-1632,경기도 용인시 처인구 역북동 467-36,37.2396,127.199,케이크|카페,1,카페,4,130076,커피 한잔의 낭만파,0.179100007,디저트 뿌수러가자~,케이크 뿌수러 같이 안갈래?!
4955,빽다방,,서울마포구,02-333-8757,서울특별시 마포구 연남동 567-6,37.559948,126.921511,사라다|카페,1,카페,4,201225,커피 한잔의 낭만파,0.178200006,분위기 좋은 카페 여기있지~,프랜차이즈 카페모음
4957,더베이커스테이블,,서울용산구,070-7717-3501,서울특별시 용산구 이태원동 691,37.539448,126.987468,브런치|베이커리,10,카페,3.9,89951,커피 한잔의 낭만파,0.177200004,브런치는 여기서~,빵투어 한번 갈까요?
4960,라우스터프,,대구수성구,053-742-4890,대구광역시 수성구 범어2동 152-9,35.85982,128.634413,바닐라라떼|카페,2,카페,3,118990,커피 한잔의 낭만파,0.176499993,분위기 좋은 카페 여기있지~,커피가 맛있는 카페!
4963,메쉬커피,,서울성동구,02-464-7078,서울시 성동구 성수동1가 685-307,37.548081,127.04244,커피|카페,2,카페,4.5,142318,커피 한잔의 낭만파,0.176100001,분위기 좋은 카페 여기있지~,커피가 맛있는 카페!
